block_off	str_off	speaker	text	english
0x3da04	0x1fd		子供の亡霊\n僕達と遊んでくれるんでしょ。遊ぼ、遊ぼっ。	Ghost Child\nYou'll play with us, right?\nLet's play, let's play!
0x3da04	0x22c		子供の亡霊\nへへっ。\nお兄ちゃん、カッコいいな。	Ghost Child\nHeh.\nMister, you look so cool.
0x3da04	0x259		子供の亡霊\nキャハハッ。\nとっても楽しいねぇ。	Ghost Child\nKyahaha!\nThis is so much fun.
0x3da04	0x2a9		子供の亡霊\n知ってる？\n今日ね、実験があるんだよ。	Ghost Child\nDid you know?\nThere's an experiment today.
0x3da04	0x2d8		子供の亡霊\n賢者様達が、神様を呼び出すんだって。	Ghost Child\nThe sages are going to\nsummon a god.
0x3da04	0x30b		子供の亡霊\n平和な世界が出来るんだって、ママが言ってた。	Ghost Child\nMama said it'll make\na peaceful world.
0x3da04	0x344		子供の亡霊\n神様に、何をお願いしようかなぁ。	Ghost Child\nI wonder what I should\nwish the god for.
0x3da04	0x36b		子供の亡霊\nねぇ、お兄ちゃん。\n願い事は、何？	Ghost Child\nHey, mister.\nWhat's your wish?
0x3da04	0x39c		子供の亡霊\nお兄ちゃんの、願い事は？	Ghost Child\nMister, what's your wish?
0x3da04	0x3d8		子供の亡霊\n願い事は？	Ghost Child\nYour wish?
0x3da04	0x3f4		子供の亡霊\n教えて？	Child's Ghost\nTell us?
0x3da04	0x40c		子供の亡霊\n教えて？	Child's Ghost\nTell us?
0x3da04	0x43f		女の声\n・・・こらこら。\n無理を言っては、いけませんよ。\nその人達が、困っているではありませんか。	Woman's Voice\n...Now, now.\nYou mustn't ask too much of them.\nCan't you see you're troubling them?
0x3da04	0x48c		子供の亡霊\nああっ！\n女王様だっ。	Child's Ghost\nOh!\nIt's the Queen.
0x3da04	0x4af		子供の亡霊\nわぁぁぁぁぁい。\n女王様だぁ。	Child's Ghost\nYaaaay!\nIt's the Queen.
0x3da04	0x4d8		子供の亡霊\nカーム様が来たぞ。\nわぁぁぁぁぁい。	Child's Ghost\nLady {CALM} is here!\nYaaaay!
0x3da04	0x502		女の声\n私は、そのお兄さん達に用があるの。\nみんな、ちょっと他の所で遊んでいてくれるかしら？	Woman's Voice\nI have business with these gentlemen.\nWould you all go play somewhere else\nfor a little while?
0x3da04	0x553		子供の亡霊達\nはぁぁぁぁぁぁぁぁぁぁい。	Children's Ghosts\nYeeeeeees.
0x3da04	0x630	ウォーリック	おっ、お前はカーム！？\n・・・いいだろう。\n今度こそ決着を付けてやる。	{WARRICK}\nY-you're {CALM}!?\n...Fine by me.\nThis time I'll settle it for good.
0x3da04	0x67f	レイナ	待って、ウォーリック。\n少し、様子が変よ。\nあのカーム・・・生体反応が無い。\n亡霊よ。	{REINA}\nWait, {WARRICK}.\nSomething's off.\nThat {CALM}{...} she gives no life signs.\nShe's a ghost.
0x3da04	0x6d8		カームの亡霊\n私はクーレイアの女王、カーム。\n貴方達は、私の肉体を御存知の様ですね。\n・・・確かにあれは、私の体。\nカームの亡霊\n９００年前に奪われた、私の体。\nでも今は、魔神の細胞の力で動く破壊の肉人形。	{CALM}'s Ghost\nI am {CALM}, Queen of {KULEIA}.\nYou seem to know my body well.\n...Yes, that is my body.\p{CALM}'s Ghost\nMy body, stolen 900 years ago.\nNow a puppet of ruin, moved by\nthe {DEMON GOD}'s cells.
0x3da04	0x788	レイナ	魔神の細胞！？\n・・・話を聞きましょう。	{REINA}\nThe {DEMON GOD}'s cells!?\n...Let's hear her out.
0x3df0b	0xa		カームの亡霊\n・・・９００年前。\n八賢者に神の召喚を許したのは、私のあやまちでした。\nこんな結果になるとは・・・。\nカーム亡霊\n召喚の扉を開いて出て来たのは、破壊の女神。\nクーレイアの国民の半数が、一瞬で命の光を奪われました。	Ghost of {CALM}\n...900 years ago.\nMy mistake was letting the\n{EIGHT SAGES}\nsummon the god.\nThat it would end like this...\n\pGhost of {CALM}\nThrough the summoning gate came\nthe goddess of destruction.\nHalf of {KULEIA}'s people had their\nlight of life stolen in an instant.
0x3df0b	0xc0	レイナ	魔神の話なら知ってるわ。\nそれより、あの子供の亡霊は？\n汚れの無い子供達が、こんな所にさまよっているなんて許せない。	{REINA}\nI know the tale of the {DEMON GOD}.\nBut those child ghosts... what of\nthem?\nInnocent children, wandering a place\nlike this. I cannot bear it.
0x3df0b	0x11e		カームの亡霊\nあの子達は、死に気付いていない。\n召喚実験の日・・・子供達はいつもの様に、この広場で遊んでいた。\nカーム亡霊\nそして、魔神の召喚と共に、一瞬にして殺されたのです。\nそれ以来時は止まり、９００年間あの日の事を繰り返すだけ。	Ghost of {CALM}\nThose children do not know they\nare dead.\nThe day of the summoning... they\nplayed in this square as always.\n\pGhost of {CALM}\nAnd with the {DEMON GOD}'s coming,\nthey were slain in an instant.\nTime has stood still since, repeating\nthat one day for 900 years.
0x3df0b	0x1d9	レイナ	・・・そんな。\nあの子達は、９００年もさまよっていると言うの。	{REINA}\n...How awful.\nYou mean those children have wandered\nhere for 900 years.
0x3df0b	0x212		カームの亡霊\nここの騎士達を見たでしょ。\n魔神の出現を知り、世界各国から集って来た勇敢な騎士達です。\n彼等は、今も魔神と戦っている。\nカームの亡霊\n魔神を倒し、平和な世界を取り戻すために戦っている。\n自分達が敗れたのも知らず、９００年もクーレイアをさまよっている。\nカームの亡霊\n一時、神界の加護で、魔神は滅んだかに見えました。\nしかし、魔神は神竜に倒されたはずなのに、皆の魂は休まらない。\nカームの亡霊\n魔神は、神界に帰ってなかった。\n魔神がこの世に残り、復活の時を待っている事は９００年前からわかっていました。\nカームの亡霊\n魔神に殺された者に、安住の世界は存在しない。\n彼等を助けて下さい。\n貴方達の手で、彼等を助けて下さい。	Ghost of {CALM}\nYou saw the knights here.\nBrave warriors who gathered from\nevery land at the {DEMON GOD}'s coming.\nThey battle it even now.\n\pGhost of {CALM}\nThey fight to slay the {DEMON GOD} and\nreclaim a world at peace.\nNot knowing they fell, they wander\n{KULEIA} still, 900 years on.\n\pGhost of {CALM}\nFor a time, by the grace of the\nheavens, it seemed the {DEMON GOD}\ndied.\nThe {DIVINE DRAGON} should have slain\nit,\nyet no soul could find rest.\n\pGhost of {CALM}\nThe {DEMON GOD} never returned to\nthe heavens.\nWe knew 900 years ago it lingered\nhere, awaiting its revival.\n\pGhost of {CALM}\nFor those the {DEMON GOD} slew, no\nworld of peace exists.\nSave them. With your own hands,\nI beg you, save them.
0x3df0b	0x3cc	ライド	言われなくても、そのつもりだぜ。\n魔神を倒しゃいいんだろう。	{RIDE}\nNo need to ask. That was the plan.\nWe just gotta beat the {DEMON GOD},\nright?
0x3df0b	0x3ff		カームの亡霊\n中央にある塔の最上階に、地の水晶という魔導兵器があります。\n有機体の細胞を、分子レベルで分解する物です。\nカームの亡霊\nそれなら魔神の肉体を破壊出来ます。現在、魔神は竜の肉体をよりどころに、この世界に存在しています。	Ghost of {CALM}\nAtop the central tower lies a magic\nweapon, the {EARTH CRYSTAL}.\nIt breaks down living cells at the\nmolecular level.\n\pGhost of {CALM}\nWith it you can destroy the {DEMON}\nGOD's flesh. It now exists in this\nworld anchored to a dragon's body.
0x3df0b	0x4b8	セス	そのよりどころを破壊すれば、魔神はこの世界にいられなくなるのね。	{SETH}\nDestroy that anchor, and the {DEMON}\nGOD can no longer remain here.
0x3df0b	0x4e9		カームの亡霊\nそうです。\nこの国の女王である私の最後の役目は、生ある騎士に魔神の存在を伝える事。\nカームの亡霊\n魔神に乗っ取られた体に呼応し、死の意識があるのがせめてもの救い。\n９００年、待ったかいがありました。	Ghost of {CALM}\nYes.\nAs this land's queen, my last duty\nis to tell living knights of it.\n\pGhost of {CALM}\nThat a will of death answers within\nthat stolen body is some small mercy.\n900 years of waiting were not\nin vain.
0x3df0b	0x588	ウォーリック	それで、魔神はどこにいるんだい？\n場所は、わかってるんだろ。	{WARRICK}\nSo where is the {DEMON GOD}?\nYou know the place, don't you.
0x3df0b	0x5bb		カームの亡霊\nわかりません。\nしかし、数年前からこのクーレイアに、見慣れない者が出入りする様になりました。\nカームの亡霊\nこのクーレイアの中にいる事は確かなのです。\n必ず、どこかにいます。\n・・・必ず・・・どこかに・・・。	Ghost of {CALM}\nI do not know.\nBut some years ago, unfamiliar ones\nbegan coming and going in {KULEIA}.\n\pGhost of {CALM}\nIt is surely here within {KULEIA}.\nWithout fail, it is somewhere.\n...Without fail... somewhere...
0x3df0b	0x680	ウォーリック	・・・消えた。	{WARRICK}\n...Gone.
0x3df0b	0x6a4	ライド	言いたい事だけ言って、行っちまったな。\n地の水晶って、セルーシュで奪われた物だったよな。	{RIDE}\nSaid her piece and vanished, huh.\nThe {GEO CRYSTAL}{...} that's the one\ntaken from {SERUSH}, right?
0x3df0b	0x6e4	ウォーリック	ああ。\n魔神が自分に使われるのを恐れて奪ったんだ。	{WARRICK}\nYeah.\nThey took it, afraid the {DEMON GOD}\nwould turn it on them.
0x3df0b	0x710	ライド	・・・へへっ。\n今じゃ、それが命取りだぜ。\n早く頂いて、サッと倒しちまおうぜ。	{RIDE}\n...Heh heh.\nNow it's their undoing.\nLet's grab it quick and end this\nfast.
0x3e446	0x26	ウォーリック	・・・これが、地の水晶か？\n思っていたより、デカいなぁ。	{WARRICK}\n...so this is the {EARTH CRYSTAL}?\nBigger than I thought.
0x3e446	0x5c	ファーニス	それよりさっ。\nジークにあった天の水晶は壊したのに、何でこれは残しておいたの？	{FURNIS}\nHey, here's a thought.\nYou smashed the {SKY CRYSTAL} at\n{ZEKE}, so why keep this one?
0x3e446	0x9b	セス	天の水晶は、魔神にとって脅威なの。神は魂さえ残っていれば、肉体は完全に再生出来るわ。\n\nセス\nでも天の水晶は、その魂を破壊してしまうのですもの。\n神、唯一の恐怖ね。\n危険な物は、破壊しておくに限るわ。	{SETH}\nThe {SKY CRYSTAL} is a threat to the\n{DEMON GOD}. A god's body can fully\nregenerate so long as its soul\nremains.\p{SETH}\nBut the {SKY CRYSTAL} destroys that\nvery soul. A god's only fear.\nDangerous things are best destroyed.
0x3e446	0x147	ライド	なるほどな。\nそれに比べたら地の水晶なんて、全然恐くないってわけか。	{RIDE}\nI see. Next to that, the Earth\n{CRYSTAL} is nothing to fear at all.
0x3e446	0x17a	セス	神にとって肉体は、この世界に存在するための服にすぎないわ。\n肉体を失っても、死ぬわけではないからね。	{SETH}\nTo a god, the body is just clothing\nfor existing in this world.\nLosing it doesn't mean death.
0x3e446	0x1cd	ライド	それに手元に置いておけば、復活したメーフィス様にいつでも使える。\n邪魔者を簡単に神界に送り帰せるってわけか。	{RIDE}\nAnd kept close at hand, {MEPHIS} can\nuse it once revived. An easy way\nto send nuisances back to the\ndivine realm.
0x3e446	0x222	セス	そういう事ね。\nでも、逆に私達が使わせてもらうわ。	{SETH}\nExactly. But instead, we'll be\nthe ones to put it to use.
0x3e446	0x264	ファーニス	キラキラしていて、キレイだねぇ。\n私が持っていいでしょ、ウォーリック。	{FURNIS}\nIt's all sparkly and pretty.\nI can hold it, right, {WARRICK}?
0x3e446	0x2a3		地の水晶を手に入れた。	Got the {EARTH CRYSTAL}.
0x3e446	0x2c7		声\n・・・殺されに来たか、ウジ虫共。	Voice\n...come to die, have you, maggots?
0x3e446	0x2f2	ウォーリック	誰だっ！？	{WARRICK}\nWho's there!?
0x3e446	0x307		声\n・・・俺の名はドード。\n銀竜の守護騎士、ドードだ。	Voice\n...my name is {DODE}.\n{DODE}, guardian knight of the\n{SILVER DRAGON}.
0x3e446	0x332	ウォーリック	・・・銀竜の守護騎士！？\n銀竜　アスタルト様の守護騎士か。\n姿を見せろ、ドード。	{WARRICK}\n...Guardian of the {SILVER DRAGON}?\nThe knight who serves {ASTARTE}.\nShow yourself, {DODE}.
0x3e446	0x3b1	ライド	どわっ！\nなっ、なんだコイツは。	{RIDE}\nGyah!\nWh-what is this thing?
0x3e446	0x3db	ドード	・・・・・・何だ？\nこの感覚・・・俺は覚えている。\nこの感覚を、俺は覚えているぞっ。\nお前は何者だ。	{DODE}\n.{...}..What is this?\nThis feeling... I remember it.\nI remember this feeling.\nWho are you?
0x3e446	0x441	ウォーリック	体が覚えていたのは、パラサイトデーモンの性質か？\n神官竜に寄生した、醜いバケモノめ。俺も、お前を知ってるぞ。\nウォーリック\nお前が緑竜　バーダルから這い出て来た時、俺はその場に立ち会っていたからなぁ。	{WARRICK}\nSo your body recalls it... the\nnature of a {PARASITE DEMON}?\nUgly beast that fed on a\n{PRIEST DRAGON}. I know you too.\n\p{WARRICK}\nI was there when you crawled out\nof the {GREEN DRAGON}, {BARDAL}.
0x3e446	0x4dc	ライド	こっ、こいつが・・・バーダル様を殺した、パラサイトデーモン。\n・・・こいつが。	{RIDE}\nTh-this is... the {PARASITE DEMON}\nthat killed {BARDAL}.\n...This thing.
0x3e446	0x533	ドード	・・・そうか。\n緑竜の感覚から自分の感覚に切り替わる時、わずかに隙が出来る。\n命拾いしたなぁ。	{DODE}\n...I see.\nWhen I shift from the dragon's\nsenses to my own, a gap opens.\nYou got lucky.
0x3e446	0x58b	セス	あれが、パラサイトデーモン。\n神竜の３鎧７の力に加え、神官竜の力を持ち合わせていると言うの？	{SETH}\nThat is the {PARASITE DEMON}.\nYou mean it holds a Divine\nDRAGON's armor and a Priest\nDRAGON's power both?
0x3e446	0x5d2	ドード	その通りだ、白竜の守護騎士よ。\n神官竜の力と、神竜の３鎧７の力を俺は持っている。\nそれも、魔神の３鎧７だぁ。\nドード\nさぁ、かかって来い。\n全員殺してやるぞ。\n鎖骨を寛骨まで引き裂き、骨髄をすすってやるぞぉぉぉぉぉっ！	{DODE}\nThat's right, guardian of the\n{WHITE DRAGON}.\nI hold a {PRIEST DRAGON}'s power\nand a {DIVINE DRAGON}'s armor.\nA {DEMON GOD}'s armor, no less.\n\p{DODE}\nCome at me, then.\nI'll kill you all.\nI'll tear you bone from bone and\nsuck out the marrow, {AAAAAAH}!
0x3e446	0x6d1	セス	ドードの移動魔法が、成功している事を祈りましょう。	{SETH}\nLet us pray {DODE}'s teleport\nspell worked.
0x3e446	0x6fe	ウォーリック	成功していなかったら・・・？	{WARRICK}\nAnd if it didn't...?
0x3e446	0x722	セス	亜空間に入ってしまい、永遠にさまよう事になる・・・。	{SETH}\nWe slip into the void and wander\nthere forever...
0x3e9cb	0x20	レイナ	何かしらね、この丸い物？\n乗物らしいけど・・・動きそうにないわ。	What is this round thing?\nLooks like some kind of vehicle, but\nit won't budge.
0x3e9cb	0x6a	セス	別な場所につながっているみたいだけど、動きそうにないわねぇ。\n何か、必要な物があるのかしら？	It seems to link to somewhere else,\nbut it won't move.\nMaybe we need something first?
0x3e9cb	0xb9	ファーニス	この乗物、カワイイねぇ。\n動かすには、何か必要みたいだけど、どうしよっか？	This vehicle's so cute!\nLooks like we need something to make\nit go. What should we do?
0x3e9cb	0x101	セス	この乗物、起動のための鍵が必要みたいね。\nこのままでは、動かないわよ。	This vehicle seems to need a key to\nstart it up.\nIt won't move as it is.
0x3e9cb	0x141	レイナ	この銀のプレートと、同じサイズの穴はあるんだけど・・・変ねぇ。\nやっぱり、動かないわぁ。	There's a hole the same size as this\nsilver plate, but... how strange.\nIt still won't move.
0x3e9cb	0x192	ファーニス	おっかしいなぁ。\nこのプレートで、動くと思ったんだけどなぁ。	How odd.\nI really thought this plate would\nmake it go.
0x3e9cb	0x1d3	セス	プレートを挿せる穴はあるのに、何も起らないわ。\n違うプレートがあるのかしら？	There's a hole for a plate, but\nnothing happens.\nIs there a different plate?
0x3e9cb	0x223	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x23d		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x2ce	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x2e8		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x34d	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x367		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x3d4	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x3ee		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x457	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x471		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x502	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x51c		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x581	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x59b		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x604	セス	ポットに乗るの？	Ride the pot?
0x3e9cb	0x61e		・乗る。\n・乗らない。	・Ride.\n・Don't ride.
0x3e9cb	0x68c	ファーニス	・・・あらら。\n大っきな穴が、開いちゃたね。	{FURNIS}\n...Oh my.\nA great big hole just opened up.
0x3e9cb	0x6bb	ファーニス	お兄ちゃん、凄ぉぉぉい。\n３０センチはある壁が、粉々に砕けてるよぉ。	You're amazing, big brother!\nA wall a whole foot thick,\nsmashed to bits!
0x3ed20	0x13	ファーニス	おおっ！？\n銀のプレートを挿したら、妙な手ごたえがあったよ。\nもしかしたら、いけるんじゃん。	Whoa!?\nWhen I slid the silver plate in,\nI felt something strange.\nMaybe this'll actually work.
0x3ed20	0x65	レイナ	・・・うん。\n確かに、魔力が流れ始めている。\n動かせそうよ。	...Yeah.\nThe magic is starting to flow.\nLooks like we can move it.
0x3ed20	0xa5	ファーニス	やったぁぁぁぁぁっ。\n・・・それで、動かし方は？	Yesssss!\n...So, how do we drive it?
0x3ed20	0xdd	レイナ	ちょっと待ってね。\nえっと・・・魔力の制御役と、操縦役が必要かしら。\nレイナ\n本当は１人で操縦出来るみたいだけど、私には無理だわ。\n魔力の制御で、たぶん精一杯。\n操縦は、セスがやってくれる？	Hold on a sec.\nUmm... we need one to control\nthe magic and one to steer.\n\p{REINA}\nOne person could do it all, but\nnot me. Controlling the magic\nis about all I can manage.\n{SETH}, will you steer?
0x3ed20	0x18d	セス	わかったわ。\nなんだか面白そうね、コレ。	Got it.\nThis looks kind of fun, actually.
0x3ed20	0x1e3	セス	何とか行けそうよ。\nスピードが出そうだから、しっかり捕まっててね。\n・・・行くわよっ！	I think I can manage.\nWe'll be moving fast, so hold\non tight.\n...Here we go!
0x3ed20	0x287	ウォーリック	むぅぅぅぅぅん。\nちょっ、ちょっとクラクラするぞぉ。	Mmmmmgh.\nWh-whoa, I'm getting dizzy.
0x3ed20	0x2b8	セス	少し、乱暴だったかしら？	Was that a little too rough?
0x3ed20	0x2ee	ブラフォード	んんっ！？\n・・・風を感じる。	Hmm!?\n...I feel wind.
0x3ed20	0x326	ファーニス	・・・・・はて？\n私は、何にも感じないよ。	{...}..Huh?\nI don't feel anything.
0x3ed20	0x352	ブラフォード	・・・いやっ。\n微弱だが、確かに吹いている。	...No.\nIt's faint, but it's there.
0x3ed20	0x3a1	ブラフォード	・・・・・そこだっ！	{...}..There!
0x3ed20	0x3eb	ファーニス	壁の後ろが、空洞になってる。	There's a hollow space\nbehind the wall.
0x3ed20	0x413	ブラフォード	・・・穴は、下に向って伸びている。底がまったく見えん。\n空気の感じからして、巨大な空間が広がっている事は確かだ。	The hole stretches downward.\nI can't see the bottom at all.\nBy the feel of the air, a vast\nspace lies open below us.
0x3ed20	0x478	セス	地下に、巨大な空間。\nあのダークエルフが言っていた事が、本当だとしたら、魔神の所へ通じている可能性が高いわね。	A vast space, underground.\nIf what that {DARK ELF} said is\ntrue, the odds are high it\nleads to the {DEMON GOD}.
0x3ed20	0x4cc	ブラフォード	・・・ふむ。\n降りる時は、精霊の力を借りて降下は出来る。\nしかし、登る事は不可能だぞ。	...Hmm.\nWe can descend with the aid\nof the {SPIRITS}. But climbing\nback up is impossible.
0x3ed20	0x51a	セス	元々、後戻りは不可能。\n行きましょう。	There was never any going\nback. Let's go.
0x3ed20	0x546	ブラフォード	・・・そうだな。\n風の精霊の力を借りて、着地寸前にブレーキをかける。\n安心して飛び込め。	...So it seems.\nI'll borrow the wind {SPIRIT}'s\npower and brake just before\nwe land. Leap without fear.
0x3ed20	0x5ac	ファーニス	おおっ！？\nこの手ごたえは・・・動かせるかもしれないね。	Oho!?\nThis feel... I just might be\nable to move it.
0x3ed20	0x604		ポットに魔力が流れ始めたわ。\n動かせるわよ。	Power's flowing into the pod.\nWe can move it now.
0x3f19b	0x1e	セス	探したわよ、ブラフォード。\n魔神の手がかりは、何かつかめたの？	{SETH}\nThere you are, {BLAFORD}.\nDid you find any clue to the\n{DEMON GOD} ?
0x3f19b	0x52	ブラフォード	いいや、何も。\nかなり強い監視力がある者がいるのか、１人では思い切った行動が取れなかった。\nブラフォード\n・・・ウォーリック。\nやはり守護騎士になったか。\nお前以外に、その役はいないと思っていた。	{BLAFORD}\nNo, nothing.\nSomeone has a keen watchful eye,\nso I couldn't act boldly on my own.\n{BLAFORD}\n{...}{WARRICK}.\nSo you became a {GUARDIAN} after all.\nI never imagined anyone else for the\nrole.
0x3f19b	0xe1	ファーニス	へへっ。\nお兄ちゃん・・・私も、頑張って来たんだよ。\n強くなったの、わっかるぅ？	{FURNIS}\nHeheh.\nBig brother... I've been working hard\ntoo.\nI got stronger, can't you tell?
0x3f19b	0x12c	ブラフォード	わかるぞ。\n・・・強い精霊力を感じる。\nしばらく見ない間に、よくここまで成長したな、ファーニス。	{BLAFORD}\nI can tell.\n...I feel a strong spirit power.\nYou've grown so much while I was\naway, {FURNIS}.
0x3f19b	0x180	ファーニス	やったぁぁぁっ。\nお兄ちゃんに、誉められちゃった。\nファーニス\nそれより、お兄ちゃん。\nこんな所で、何ボケッとしてたの？	{FURNIS}\nYaaay!\nBig brother praised me.\n{FURNIS}\nAnyway, big brother.\nWhat were you spacing out for\nin a place like this?
0x3f19b	0x1da	ブラフォード	別に、ボケッとしていたわけではない。ポットのマスターキーらしき物を入手したのだが、どうにも１人では動かせんのだ。	{BLAFORD}\nI wasn't spacing out.\nI got hold of something like the\nmaster key to the pot, but I\ncan't move it alone.
0x3f19b	0x238	セス	マスターキー？\nちょっと見せてよ、ブラフォード。	{SETH}\nA master key?\nLet me see it, {BLAFORD}.
0x3f19b	0x271		金のプレートを受け取った。	Received a gold plate.
0x3f19b	0x29b	セス	やっぱり、このタイプのプレートね。任せて、ブラフォード。\nこれがあれば、レイナと私でポットは動かせるわ。	{SETH}\nJust as I thought, this type of\nplate.\nLeave it to me, {BLAFORD}.\nWith this, {REINA} and I can\nmove the pot.
0x3f19b	0x2f1	ブラフォード	動かせるのか？\nでは、早速乗ってみたいものだな。	{BLAFORD}\nYou can move it?\nThen I'd like to ride it at once.
0x3f19b	0x31c	セス	フフッ。\n私の運転でよければ、いつでもいいわよ。	{SETH}\nHeh.\nIf you don't mind my driving,\nany time is fine.
0x3f19b	0x366		ブラフォードが仲間に加わった。	{BLAFORD}{ JOINED THE PARTY.}
0x3f19b	0x385	セス	では、行きましょうか。	{SETH}\nShall we be off, then?
0x3f19b	0x3cd	セス	ブラフォード。\nとっても早いから、振り落とされない様に、しっかりつかまっててね。	{SETH}\n{BLAFORD}. It's terribly fast, so\nhold on tight or you'll be\nthrown off.
0x3f19b	0x40f	ブラフォード	・・・承知した。	{BLAFORD}\n...Understood.
0x3f19b	0x429	セス	では、出発！	{SETH}\nThen, away we go!
0x3f19b	0x504	ファーニス	おっ、お兄ちゃん！	{FURNIS}\nB-Big brother!
0x3f19b	0x52e	ファーニス	わぁぁぁぁぁん。\nお兄ちゃん、壁にメリ込んじゃってるよぉぉぉっ！	{FURNIS}\nWaaaaah! Big brother got\nsmushed into the wall!
0x3f19b	0x569	セス	あぁぁぁぁぁん。\nごめんなさい、ブラフォード。\n私の運転が乱暴なばっかりに、貴方をこんな目に会わせてしまってぇ。	{SETH}\nAaaaah! I'm so sorry, {BLAFORD}.\nMy reckless driving put you\nthrough something awful.
0x3f19b	0x5c4	ウォーリック	おいおい。\nそんな事より、早くひっこ抜いてあげなくては、窒息死してしまうぞ。	{WARRICK}\nHey, hey. Never mind that, pull\nhim out quick or he'll\nsuffocate.
0x3f19b	0x603	セス	そっ、そうね。\n待っててね、ブラフォード。\nすぐに助けてあげるから。	{SETH}\nR-Right. Hold on, {BLAFORD}.\nI'll get you out right away.
0x3f19b	0x64d	ウォーリック	ひっこ抜くぞ。\n・・・それっ。	{WARRICK}\nPulling you out now.\n...There!
0x3f19b	0x6a5	セス	本当にごめんなさい、ブラフォード。どこか痛くない？\n痛い所があったら遠慮しないで言ってね。	{SETH}\nI'm so sorry, {BLAFORD}. Does it\nhurt anywhere? Don't hold back,\ntell me if it does.
0x3f19b	0x6f2	ブラフォード	・・・だっ、大丈夫だ。\nあんなにスピードが出るとは、予想外だったので・・・思わず飛んでしまっただけだ。	{BLAFORD}\n...I-I'm fine. I never expected\nsuch speed, so... I just flew\noff without thinking.
0x3f6ca	0x1e	ファーニス	気を付けて、みんな！\n大きな空気の壁がある。\n気圧の変化で攻撃する、一種の結界だよ。	{FURNIS}\nEveryone, be careful!\nThere's a huge wall of air here.\nIt's a barrier that strikes\nwith changes in pressure.
0x3f6ca	0x76		声\nよくぞ見破ったな。\n只今、準備中につき、立入り禁止である。早々に立ち去れい。	Voice\nWell spotted.\nWe're making preparations just\nnow, so entry is forbidden.\nBegone at once.
0x3f6ca	0xc1	ライド	準備中だぁぁぁっ！？\nふざけた事言ってないで、さっさと出て来い。	{RIDE}\nMaking preparations?!\nQuit the nonsense and get out\nhere this instant.
0x3f6ca	0xf8		声\nそう、死を急ぐな。\nいずれ会う事になるであろう。\nその時までの、お楽しみだ。	Voice\nNow now, don't rush to your\ndeath.\nWe shall meet soon enough.\nSave your eagerness for then.
0x3f6ca	0x135		声\nだから、まだ駄目だって言ってるだろう。待っていられないのかぁ。	Voice\nI told you, not yet.\nCan't you wait a little\nlonger?
0x3f6ca	0x17f	ウォーリック	気を付けろ。\n奥に、何かあるみたいだぞ。	{WARRICK}\nStay alert.\nLooks like something's up\nahead.
0x3f6ca	0x1b7	ファーニス	何か、映ってる。\n大っきい鏡みたいだけど。	{FURNIS}\nSomething's reflected there.\nLooks like a big mirror.
0x3f6ca	0x1fe	ウォーリック	こんな大きな鏡、初めて見る。\n・・・ちょっと、近寄ってみるか。	{WARRICK}\nNever seen a mirror this big.\n...Maybe I'll step closer.
0x3f6ca	0x248	レイナ	何か様子が変だと思わない？\n気を付けてね、ウォーリック。	{REINA}\nDoesn't something seem off?\nBe careful, {WARRICK}.
0x3f6ca	0x276	ウォーリック	ああっ。\nわかってるよ。	{WARRICK}\nYeah.\nI know.
0x3f6ca	0x2c2	ウォーリック	曇り１つない、キレイな鏡だ。\n・・・ちょっと、遊んでみようかな。	{WARRICK}\nNot a single smudge. A truly\nbeautiful mirror.\n...Maybe I'll have some fun.
0x3f6ca	0x346	ウォーリック	・・・よく映る鏡だなぁ。\nそれに、俺ってこんな顔してたのかぁ。	{WARRICK}\n...What a clear reflection.\nAnd is that really what my\nface looks like?
0x3f6ca	0x3d4	ウォーリック	・・・んんっ！？\n鏡の中の俺・・・動きが、はずれてた気がする。\n試してみるか。	{WARRICK}\n...huh!?\nMy reflection... its movements\nseemed off, just now.\nLet me test it.
0x3f6ca	0x475		鏡の中のウォーリック\nしっ、しまった。\n・・・俺達の秘技を見破るとは、たいした奴だ。\n誉めてやろう。	{WARRICK} in the Mirror\nT-tch, blast it.\nTo see through our secret art...\nyou're quite something.\nI'll grant you praise.
0x3f6ca	0x4cb	ウォーリック	・・・何だ、お前等？	{WARRICK}\n...what are you?
