block_off	str_off	speaker	text	english
0x5e51c	0x620		テミス１０に対してダイン１７ね。	17 {DYNE} for every 10 {THEMIS}.
0x5e51c	0x639		テミス１０に対してダイン２０ね。	20 {DYNE} for every 10 {THEMIS}.
0x5e51c	0x652		どうするあるか？	What will you do?
0x5e51c	0x664		・換金する。\n・まだしない。	・{EXCHANGE} {THEMIS}.\n・Not yet.
0x5e51c	0x678		・換金する。\n・まだしない。	・{EXCHANGE} {THEMIS}.\n・Not yet.
0x5e51c	0x68c		・換金する。\n・まだしない。	・{EXCHANGE} {THEMIS}.\n・Not yet.
0x5e51c	0x6a6	レイナ	もっと、換金率のいい時にするわ。	I'll wait for a better rate.
0x5e51c	0x6cc		換金は１００テミス以上ないと出来ないね。	You need at least 100 {THEMIS}\nto exchange.
0x5e51c	0x741		換金終ったよ。	Exchange done.
0x5e51c	0x75c		また、来るあるね。	Come again.
0x5e51c	0x774		頑張るよろし。\n旅の成功を祈るあるよ。	Do your best.\nI pray your journey goes well.
0x5ea46	0xc		祭司　ミエール\nこの世に生を受けた者、全てに意味があります。\n貴方達も祈る神をお持ちならその神に、恥じぬ行動をしなさい。	Mielle the Priest\nEvery soul born to this world has\nmeaning. If you have a god you\npray to, act in a way that does\nnot shame that god.
0x5ea46	0x63		祭司　ミエール\nあそこにいるベーホさんは、魔物に襲われて家族を失って以来、ずっとこの寺院で祈っているんです。	Mielle the Priest\nBeho over there lost his family\nto a monster attack. He has\nprayed in this temple ever since.
0x5ea46	0xad		ベーホ\n俺の力が足りなかったばかりに・・・。	Beho\nIf only I had been stronger...
0x5ea46	0xce		少女　ミカ\nわたしの兄は、ハンターの仕事をしてるの。とっても心配だわぁ。	Mika the Girl\nMy brother works as a hunter.\nI worry about him so much.
0x5ea46	0x100		旅人　バーナス\n旅の途中に亡くなった仲間達の冥福を祈りたい。	Barnas the Traveler\nI wish to pray for the souls of\nthe friends I lost along my\njourney.
0x5ea46	0x12d		旅人　バーナス\nあんた達、冒険者だね。\n仲間は大切にしろよ。\n仲間の大切さってのは、失ってから気付くものだぜ。	Barnas the Traveler\nYou lot are adventurers, aren't\nyou? Treasure your companions.\nYou only learn how precious they\nare once they're gone.
0x5ea46	0x180		旅人　バーナス\nこの国は、いい国だね。\n俺も、ここに腰を落ち着けようかな。	Barnas the Traveler\nThis is a fine country. Maybe\nI'll settle down here myself.
0x5ea46	0x1b5		エレノア\nあぶないから、城門の外に出でちゃいけないって、お母さんが言うんだ。\nつまんないのっ。	Eleanor\nMama says it's dangerous, so I\ncan't go outside the castle gate.\nIt's so boring!
0x5ea46	0x1f1		エレノア\nお父ちゃんは、重装騎兵なんだょ。\nお仕事で、遠くに行ってるんだ。\n早く帰って、来ないかなぁ。	Eleanor\nMy papa is a heavy cavalryman!\nHe's far away for his work.\nI wish he'd hurry home.
0x5ea46	0x236		エレナ\n私の夫は、セルーシュ戦で戦死しました。エレノアが成長する頃には、平和な世界になっているといいですねぇ。	Elena\nMy husband died in the war with\n{SERUSH}. I do hope the world is\nat peace by the time Eleanor\ngrows up.
0x5ea46	0x27f		エレナ\n娘のエレノアには、父親の戦死を話していないのです。\n城の援助で、生活は困らないのですが・・・。	Elena\nI haven't told my daughter\nEleanor that her father fell in\nbattle. The castle's aid keeps\nus from want, but still...
0x5ea46	0x2cc		マキーナ\n私たちはちょっと前まで、旅をしてたのよ。今は、この街が気に入ってここに住んでいます。	Makina\nNot long ago we were travelers.\nNow we've come to love this town\nand made our home here.
0x5ea46	0x308		マキーナ\n重装騎兵は、毎日、城で特訓をしているよ。一度は、見学したら良いでしょう。	Makina\nThe heavy cavalry drill at the castle\nevery day. You should watch them\nsometime.
0x5ea46	0x341		マーカー\n若いころは、俺と彼女とジャニーって奴と、３人で他の大陸を旅してたんだ。\nジャニーの奴、今頃どうしてるかな。	Marker\nWhen I was young, me, my girl, and a\nguy named Janey traveled other lands,\njust the three of us.\nWonder how Janey's doing now.
0x5ea46	0x395		マーカー\n来年の春に、マキーナと結婚します。\nこの国で幸せに暮らすんだっ。	Marker\nNext spring, Makina and I are getting\nmarried. We'll live happily in this\nland.
0x5ea46	0x3cb		アルム\nライランドの重装騎兵団ったら、男の憧れだよなぁ。\n今度、重装騎兵の入団試験、受けてみようかな。	Arm\n{RYLAND}'s {HEAVY CAVALRY CORPS} is\nevery man's dream.\nMaybe I'll take the entrance test\nfor the {HEAVY CAVALRY} this time.
0x5ea46	0x404		アルム\nこの国には、重装騎兵のみなさんがいるから安心だ。	Arm\nWith the {HEAVY CAVALRY} here,\nthis land is safe and sound.
0x5ea46	0x42a		あなたたちは、この街の人じゃないね。\nということは、砂の海を渡ってきたんでしょう。	You're not from this town, are you?\nWhich means you crossed the\n{SAND SEA} to get here.
0x5ea46	0x45e		最近の魔物は、頭が良くなったと思わない。活動が活発になってきたわよねぇ。	Don't you think monsters have gotten\nsmarter lately? They've grown\nmuch more active.
0x5ea46	0x498		魔物と戦かって、大怪我さ。\nメディカに、楽させようと思ったのに。	Fought a monster and got hurt bad.\nAnd here I wanted to make things\neasy for the {MEDIC}.
0x5ea46	0x4d8		・・・・・あんた、レイナさんだね。	{...}..You're {REINA}, aren't you?
0x5ea46	0x4f9	レイナ	えっ！？\nどこかで、お会いしましたっけ？	Huh!?\nHave we met somewhere before?
0x5ea46	0x522		・・・その指輪。\n俺が手掛けた物では、最高の品だ。\nそれだけいい品物だと、簡単には忘れないよ。	...That ring.\nIt's the finest piece I ever made.\nSomething that good, I don't\nforget so easily.
0x5ea46	0x56d	レイナ	貴方、ミールが言ってた魔導具職人ね。	You're the magic-tool maker\nMir mentioned.
0x5ea46	0x5a0		それ、結婚指輪だったのか。\n旦那さん、相当奮発したね。\n・・・・・大事にしなよ。	So it was a wedding ring.\nYour husband really splurged.\n{...}..Treasure it well.
0x5ea46	0x5e7		魔物と戦って、大怪我さ。\nメディカに楽させようと思ったのに、ガッカリだよ。	Fought a monster, got banged up bad.\nI wanted to ease the medic's\nworkload. What a letdown.
0x5ea46	0x622		こう見えても５年前まで、冒険者だったんだよ。\nたまに魔物を倒そうと頑張ったらこれだよ。	Believe it or not, I was an\nadventurer up till five years ago.\nTried to slay a monster now and\nthen, and look where it got me.
0x5ea46	0x66c		ったら、お金欲しさに魔物と戦って怪我をしたんです。\n貴方達も、気を付けてね。	...so I fought a monster for the\nmoney and got hurt for it.\nYou folks be careful out there.
0x5ea46	0x6e1	ライド	食用のニワトリかな？	A chicken raised for eating?
0x5ea46	0x6fe		隣のニワトリ、どうにかしてくれよぉ。\n夜中に鳴くんだぜぇ。	Do something about next door's\nchicken, would you?\nIt crows all through the night.
0x5ea46	0x72b		タクタク\nうぅぅぅぅぅん。\nエッチョ	Takutaku\nHmmmmm.\nEccho
0x5ea46	0x744		さんって、ええなぁ。	...sure is a fine fellow.
0x5ea46	0x751		メビー\n貴方達、冒険者でしょう。\n・・・ねぇ。\n旅の話・・・聞かせてよ。	Mebi\nYou folks are adventurers, right?\n...Hey.\nTell me a tale of your travels.
0x5ea46	0x793		マッキー\n今日も平和で結構、結構。\nこの国にいる限り、魔物の心配はいらないからね。	Makki\nPeaceful again today, fine, fine.\nAs long as you're in this land,\nno need to fear monsters.
0x5f05a	0x1a		グリーク王\n・・・行くのか？	{GREEK}\n...You're leaving?
0x5f05a	0x3e	ウォーリック	・・・はい。\n南に行きます。\nフォーゲル様は、南に向かえと言ってました。	...Yes.\nWe head south.\n{VOGEL} told us to go south.
0x5f05a	0x83		グリーク王\n・・・そうか。\nここから南は、もはや人間の領域ではない。\n油断するな。\nグリーク王\nこれは、私からの手向けだ。\n受け取ってくれ。	{GREEK}\n...I see.\nSouth of here is no longer the\nrealm of men. Stay sharp.\p {GREEK}\nTake this as a parting gift.\nPlease accept it.
0x5f05a	0xfb		６０００ダイン受け取った。	Received 6000 {DYNE}.
0x5f05a	0x11e		３０００テミス受け取った。	Received 3000 {THEMIS}.
0x5f05a	0x144	ウォーリック	ありがうございます、グリーク王。	Thank you, {GREEK}.
0x5f05a	0x167		グリーク王\n・・・がんばれよ、お前達。	{GREEK}\n...Give it your all, you lot.
0x5f05a	0x18a	ウォーリック	・・・はいっ。	...Yes, sir!
0x5f05a	0x1ac	パーシャ	南には、ドワーフ族の国があるけど、友好的な種族だから安心して。\n・・・旅の成功を祈ります。	There's a {DWARF} nation to the\nsouth, but they're friendly, so\ndon't worry.\n...I pray your journey succeeds.
0x5f05a	0x202	ウォーリック	・・・では、出発します。	...Then, we set out.
0x5f05a	0x229		グリーク王\n南の森には強い魔物が多い。\nこの国で、装備を整えてから行くがいい。	{GREEK}\nThe southern woods teem with\nstrong MONSTERs. Equip yourselves\nin this kingdom before you go.
0x5f05a	0x26a	パーシャ	ドワーフ族は人間の言葉を理解しているから安心して。	The {DWARF} folk understand human\nspeech, so rest easy.
0x5f05a	0x2a0		グリーク王\nドワーフ族とは、会えた様だな。\n無茶はするなよ。	{GREEK}\nSo you met the {DWARF} tribe.\nDon't push your luck out there.
0x5f05a	0x2ce	パーシャ	あれからフォーゲル様は、また眠りに付かれた様です。\n旅の方は、うまくいっているの？	It seems {VOGEL} has fallen\nback into slumber since then.\nHow goes your journey?
0x5f05a	0x30d		グリーク王\nウォーリック。\n随分見なかったが、成長した様だな。旅は、順調にいっているのか？	{GREEK}\n{WARRICK}.\nI haven't seen you in ages, but\nyou've grown. Is the journey\ngoing smoothly?
0x5f05a	0x34e	パーシャ	・・・レイナ。\n随分、魔力を上げたわね。\nここからでも、凄い魔力を感じるわ。そろそろ、古代魔術も覚えたら。	{...}{REINA}.\nYour magic has grown so much.\nEven from here I feel its power.\nPerhaps it's time you learned\nthe ancient arts too.
0x5f05a	0x3b3		グリーク王\n久ぶりだなぁ、お前達。\nその顔では、まだまだ旅は続きそうだな。	{GREEK}\nIt's been a while, all of you.\nFrom those faces, your journey\nlooks far from over yet.
0x5f05a	0x3eb	パーシャ	探していた者には、会えた様ね。\n今日は、ライランドでゆっくり疲れを癒しなさい。\n無理はいけませんよ。	It seems you found the one\nyou were seeking.\nToday, rest and heal your\nweariness here in {RYLAND}.\nDon't overdo it.
0x5f05a	0x43d		カイル\n・・・お久しぶりです、ライドさん。私の事・・・覚えてますか？	Kay\n...It's been a while, {RIDE}.\nDo you... remember me?
0x5f05a	0x47a	ライド	・・・お前、カイル！？	...You, Kyle?!
0x5f05a	0x49a		カイル\n今日は、ちょうど非番で休みなんです。\n皆さんも元気そうですね。\nいつか、ライランドに来ると思ってました。	Kay\nI happen to be off duty today.\nYou all look well.\nI always knew you'd come to\n{RYLAND} someday.
0x5f05a	0x4e6	ライド	あの子供達は・・・みんな、お前の兄弟か？	Those children... are they all\nyour brothers and sisters?
0x5f05a	0x518		カイル\nはいっ、そうです。\nダイガーンあんちゃんのためにも、この弟達は強い人間に育ててみせます。	Kay\nYes, that's right.\nFor big brother {DAIGARN}'s sake,\nI'll raise these little ones\nto be strong.
0x5f05a	0x550	ライド	・・・・・そうか。\n頑張れよ、カイル！	{...}..I see.\nGive it your all, Kay!
0x5f05a	0x576		カイル\nライドさん。\nダイガーンあんちゃんの分まで、頑張って下さい。	Kay\n{RIDE}.\nKeep fighting, for big brother\n{DAIGARN}'s sake too.
0x5f05a	0x59c		あんちゃんは、重装騎兵なんだぞ。	My big brother was a\n{HEAVY CAVALRY} soldier.
0x5f05a	0x5ab		ミルル\nカイルあんちゃん、今日お休みでうれしいな。	Milulu\nBig brother {KARNEL}, I'm so glad\nyou're off duty today.
0x5f05a	0x5d7		グリーク王\n頑張れよ、ウォーリック。\n・・・達者でな。	{GREEK}\nDo your best, {WARRICK}.\n...Take care of yourself.
0x5f05a	0x608	パーシャ	レイナ。\n貴方の冷静な判断と、確実な行動が、パーティーの生死を分けるわ。\nパーシャ\nこれからは、絶えず全方向に感覚を張り巡らせなさい。\nそれが、魔導士の役目よ。	{REINA}.\nYour calm judgment and sure\nactions decide whether the\nparty lives or dies.\p{PASHA}\nFrom now on, keep your senses\nspread out in all directions.\nThat is a {MAGE}'s duty.
0x5f05a	0x685		グリーク王\n・・・エリオットが、信じた道。\nエリオットが何を考え、この城を後にしたのか。\n・・・今、やっとわかった気がする。	{GREEK}\n...The path {ELLIOTT} believed in.\nWhat he was thinking, why he\nleft this castle behind...\n...Now, at last, I think I\nunderstand.
0x5f05a	0x6e4	パーシャ	今、何が起ろうとしているのか。\n守護騎士と神官竜が、何をしようとしているのか。\n・・・敢えて聞きません。\nパーシャ\n頑張って下さい。\n世界がどうなろうと・・・貴方達の信じた事を、やり遂げて下さい。	What is about to happen now.\nWhat the {GUARDIAN} and the\n{PRIEST DRAGON} mean to do...\n...I will not ask.\p{PASHA}\nDo your best.\nWhatever becomes of the world\n...see through what you\nbelieve in.
0x5f568	0x23	ファーニス	・・・あれぇっ？\nこの扉、開かないよ。\n鍵が掛かっている訳でもないのにねぇ。	...Huh?\nThis door won't open.\nIt's not even locked, though.
0x5f568	0x6a	レイナ	あら、この扉開かないわ。\nマジックロックでもないし、変ねぇ。まぁ、勝手に入っちゃうのも、失礼な事だけどね。	Oh, this door won't open.\nThere's no magic lock either.\nStrange. Still, barging in\nuninvited would be rude.
0x5f568	0xc3	ファーニス	ここが地下への入口だね。\nパーシャ様は、一緒に来てくれないのかなぁ？	So this is the way down.\nWon't {PASHA} be coming with us?
0x5f568	0xff		グリーク王\n安心しろ。\nフォーゲル様は、気性のおとなしい神官竜だ。\nさぁ、早く行きなさい。	{GREEK}\nDon't worry.\n{VOGEL} is a gentle-natured\nPriest Dragon.\nNow go, quickly.
0x5f568	0x143	ライド	ちぇっ。\n宴会は、無しだな。	Tch.\nNo feast for us, then.
0x5f568	0x16f	ウォーリック	こんなデカイ地震まで起されてるんだ。宴会どころじゃないだろう。	With a quake this big shaking us,\nit's hardly the time for a feast.
0x5f568	0x1b2	パーシャ	フォーゲル様が、自らこの門を開けるなんて、よほどの事よ。\n貴方達の持っているナイフが、どれほど重要な物かがわかるわ。\nパーシャ\n私は、ここまでしか見送れないけど、気を付けて行って。\n中には、護衛を兼ねた魔物が放してあるから。	For {VOGEL} to open this gate\nhimself means something grave.\nThe knife you carry must be\ntruly important.\p{PASHA}\nThis is as far as I can see you off.\nTake care. Inside, monsters roam\nas guardians of this place.
0x5f568	0x250	ライド	その魔物にやられたら、冗談にもならないなぁ。	Getting killed by one of those\nwould be no joke at all.
0x5f568	0x275	パーシャ	貴方達が出てくるまで、私はここにいます。\n護衛の魔物が出てきたら、大変ですからね。\nパーシャ\n貴方達の手で、しっかり真実を掴んで来なさい。\nさあ、フォーゲル様が待ってるわ。	I'll stay here until you return.\nIf a guardian monster got out,\nit would be dire.\p{PASHA}\nGrasp the truth firmly with your\nown hands. Now go, {VOGEL} waits.
0x5f568	0x2f6	ウォーリック	・・・じゃあ、行って来ます。	...All right, we're off.
0x5f568	0x318	パーシャ	気を付けて行くのよ。	Go carefully, now.
0x5f568	0x334	レイナ	・・・閉まってる。\n次の新月まで、開かないみたいね。	...It's closed.\nLooks like it won't open until\nthe next new moon.
0x5f568	0x376	ウォーリック	グリーク王！？\nいったい、どうしたのです。	King {GREEK}!?\nWhat... what's the matter?
0x5f568	0x3a3		グリーク王\nお前達の事が、ちと気になってな。\nまぁ、フォーゲル様との会話の事は聞くまい。\n無事なら、それでいい。	King {GREEK}\nI got a bit worried about you all.\nI won't ask what passed between\nyou and Lord {VOGEL}.\nIf you're safe, that's enough.
0x5f568	0x432	パーシャ	次の目的地が決まった様ね。\n・・・すぐ、行くの？	Looks like your next stop is set.\n...Leaving right away?
0x5f568	0x470	ウォーリック	はい。\nまだ日が高いし、今日中に出発するつもりです。	Yes.\nThe sun's still high, so we mean\nto set out before day's end.
0x5f568	0x49f	パーシャ	なら１度、謁見室に寄りなさい。\nグリーク王が貴方達に、お話があるそうよ。	Then stop by the audience hall first.\nKing {GREEK} has something\nto say to you.
0x5f568	0x4dc	ウォーリック	グリーク王には、何てお礼を言ったらいいか。\n俺達みたいな者に・・・。	I don't know how to thank\nKing {GREEK}.\nFor folk like us...
0x5f568	0x519	パーシャ	グリーク王は、貴方達が好きなのよ。・・・死と信念を、常に天秤に掛けている。\nパーシャ\n貴方達は、目的の為に自分の全てを賭けられる。\nグリーク王は貴方達に、自分の成し得ない夢を映しているわ。	King {GREEK} is fond of you.\n...He weighs death against\nconviction, always.\n\p{PASHA}\nYou'll stake all you are for your\ngoal. The king sees in you the\ndream he could never reach.
0x5f568	0x5c8	パーシャ	もし、グリーク王が王家に生まれなかったら、きっと貴方達の様な冒険者になっていたでしょうね。	Had King {GREEK} not been born\nto royalty, he'd surely have become\nan adventurer like you.
0x5f568	0x615	ウォーリック	・・・・・パーシャ様。	......{LADY} {PASHA}.
0x5f568	0x62f	パーシャ	・・・おかしな事を言ってしまったわね、私。\nさぁ、グリーク王が待ってるわ。\n・・・じゃあ、謁見室で。	...I've said something odd, haven't\nI.\nCome, King {GREEK} is waiting.\n...In the audience hall, then.
0x5f568	0x6ac		グリーク王王\n宴の用意には、もうちょっと時間がかかりそうだ。\n部屋で休んでいなさい。	King {GREEK}\nThe feast will take a little\nlonger to ready.\nRest in your room a while.
0x5fa7d	0x100		グリーク王\nやはり来たな、お前達。\n今日は、ゆっくりと旅の疲れを取ってくれ。\n早速、部屋を用意しよう。	{GREEK}\nSo you've come at last.\nTonight, rest and ease your travels.\nI'll have rooms made ready at once.
0x5fa7d	0x155	ウォーリック	有難うございます、グリーク王。	Thank you, King {GREEK}.
0x5fa7d	0x16f		グリーク王\nかしこまる事はない。\nこの城では、楽にふるまってくれ。	{GREEK}\nNo need for such formality.\nHere in this castle, be at ease.
0x5fa7d	0x1a2		グリーク王\n部屋は、３階に用意した。\n私は、まだ仕事があるのでな、旅の話は後でゆっくり聞かせてもらおう。	{GREEK}\nYour rooms are on the third floor.\nI've work yet to do, so tell me\nof your travels later, at leisure.
0x5fa7d	0x1fb		グリーク王\nおお、来たか。\nそろそろ宴の準備が出来た頃だろう。・・・んんっ？	{GREEK}\nAh, you've come.\nThe feast should be near ready\nby now. ...mm?
0x5fa7d	0x24f	ファーニス	・・・地の精霊が騒いでいる。\nヤバイよ、ウォーリック！	...the earth spirits are restless.\nThis is bad, {WARRICK}!
0x5fa7d	0x2fe		グリーク王\n地震か！？\n・・・かなり大きかったな。\nマードック、すぐに街と城の被害状況を調べ報告しろ。	{GREEK}\nAn earthquake?!\n...That was a strong one.\nMardock, check the town and castle\nfor damage and report at once.
0x5fa7d	0x36e		近衛　マードック\nはっ！	{GUARD} Mardock\nYes, sir!
0x5fa7d	0x3b6		近衛　マードック\n報告します。\n市街、城内、共に死傷者無し。\n被害は予想異常に少ないモノと思われます。	{GUARD} Mardock\nReporting in.\nNo casualties in town or castle.\nDamage seems far less\nthan expected.
0x5fa7d	0x419		グリーク王\n・・・そうか。\nあの震動で、被害はその程度だったのか。\n・・・御苦労。	{GREEK}\n...I see.\nSuch a tremor, and only that\nmuch damage.\n...Well done.
0x5fa7d	0x4a5	レイナ	震源地は、近かったみたいですね。\nこの辺りは、こんな地震が多いのですか？	The epicenter seemed close by.\nAre quakes like this common\nin these parts?
0x5fa7d	0x4e9	ファーニス	普通の地震じゃないね、コレ。\n・・・地の精霊の働きが、変だったよ。	This is no ordinary quake.\n...The earth spirits were\nacting strange.
0x5fa7d	0x534		グリーク王\nさすがだな、ファーニス。\nこの地は、地震などめったに起らない。	{GREEK}\nWell done, {FURNIS}.\nQuakes almost never strike\nthis land.
0x5fa7d	0x56c	レイナ	・・・・・？	......?
0x5fa7d	0x57c		グリーク王\n震源地は、この城の真下と思われる。	{GREEK}\nThe epicenter seems to lie\nright beneath this castle.
0x5fa7d	0x5a9	レイナ	・・・この城の地下。	...Beneath this castle.
0x5fa7d	0x5f0	パーシャ	・・・グリーク王。\n今の地震の事ですが・・・。	{...}{GREEK}.\nAbout that tremor just now...
0x5fa7d	0x626		グリーク王\n・・・・・うむ。\n・・・・・そうか・・・ふんふん・・・・・・・・やはりな。\n・・・わかった。\nグリーク王\n・・・ウォーリック。\nフォーゲル様が、お前達をお呼びだそうだ。	{GREEK}\n{...}..Mm.\n{...}..I see... mm-hm..{...}.{...}\nJust as I thought.\n...Understood.\p{GREEK}\n{...}{WARRICK}.\n{VOGEL} is calling for you.
0x5fa7d	0x6be	ウォーリック	俺達の事を！？\nでは、さっきの地震が。	For us!?\nThen that quake just now...
0x5fa7d	0x6e7		グリーク王\nそうだ。\n・・・フォーゲル様が、目を覚ましたらしい。\nこんな事は、建国以来初めてだ。	{GREEK}\nYes.\n{...}{VOGEL} has awakened, it seems.\nNot once since our founding\nhas this come to pass.
0x5fa7d	0x73c	パーシャ	フォーゲル様が、待ってます。\n地下へは、１階、正面階段の裏から行けるわ。\nさぁ、行きましょう。	{VOGEL} awaits.\nReach the depths from floor 1,\nbehind the main stairs.\nCome, let us go.
0x5ffce	0xa		べ近衛　マードック\nここは、ダイガーンの場所でした・・・。	{GUARD} Murdoch\nThis used to be {DAIGARN}'s place...
0x5ffce	0x30		近衛　マードック\n王は、貴方達の事が大変気にいった様ですね。	{GUARD} Murdoch\nThe king seems to have\ntaken quite a liking to you all.
0x5ffce	0x60		近衛　ジャカーナ\nがんばってますね、ウォーリック殿。\nここは、いい国でしょ。	{GUARD} Jacana\nKeep up the good work, {WARRICK}.\nThis is a fine country, isn't it?
0x5ffce	0x8b		近衛　ジャカーナ\nレイナさんがウォーリック殿の妻だったとは、知りませんでした。	{GUARD} Jacana\nI had no idea {REINA} was your\nwife, {WARRICK}.
0x5ffce	0xc1		ド\nナッツさんも御一緒でしたか。\nさあ、王がお待ちです。	{GUARD}\n{NUTTS}, you came along too?\nCome, the king is waiting.
0x5ffce	0xed		ド\nナッツさんってカワイイですよねぇ。\nお友達になりたいなぁ。	{GUARD}\n{NUTTS} is so cute, isn't she?\nI'd love to be her friend.
0x5ffce	0x116		近衛　カージグ\nファーニスさん、いつ見てもカワイイなぁ。	{GUARD} Karzig\n{FURNIS}, you look lovely\nevery time I see you.
0x5ffce	0x135		近衛　カージグ\nファーニスさん。\n暇があったら、いつでもこの城にいらして下さい。	{GUARD} Karzig\n{FURNIS}, whenever you have time,\ncome visit this castle anytime.
0x5ffce	0x165		近衛　グランソス\nお久しぶりです、皆さん。\nみんな、元気ですか？	{GUARD} Gransos\nIt's been a while, everyone.\nAre you all doing well?
0x5ffce	0x18e		近衛　グランソス\n今日は良い天気ですなぁ。\nこんな日は、外の警備の方がいいですなぁ。	{GUARD} Gransos\nLovely weather today.\nA day like this is better spent\non guard duty outside.
0x5ffce	0x1cc		近衛　ランクル\n奥にお進み下さい。	{GUARD} Rankle\nPlease proceed to the back.
0x5ffce	0x1e2		近衛　ランクル\n近衛って、カッコいいでしょう。	{GUARD} Rankle\nBeing a guard is pretty cool,\ndon't you think?
0x5ffce	0x20e		ようこそ、ライランド城へ。\n謁見室はこの上ですので、どうぞ、お進み下さい。	Welcome to {RYLAND} Castle.\nThe audience hall is just above.\nPlease, head on up.
0x5ffce	0x244		また、旅に出るんですね。\n旅の成功を祈ります。	Setting off on a journey again, I\nsee.\nI wish you success on your travels.
0x5ffce	0x26b		騎兵　バータム\n皆さん、お元気そうでなによりです。	Cavalry Bartam\nGood to see you all in fine health.
0x5ffce	0x28d		騎兵　バータム\nドワーフ族って一見恐いけど、みんな優しい人達ばかりせすよ。	Cavalry Bartam\nThe {DWARF} folk look scary at first,\nbut they're all gentle people.
0x5ffce	0x2be		近衛　マードック\nそんな所ではなく、王の正面に行って下さい。	Guard Murdock\nNot over there. Please stand before\nthe king.
0x5ffce	0x2e4		近衛　ジャカーナ\nウォーリックさん、グリーク王の正面にどうぞ。	Guard Jakarna\n{WARRICK}, please stand before\nKing {GREEK}.
0x5ffce	0x305		騎兵　マーダック\nさぁぁぁてと。\n今日の稽古は終ったし、街で１杯やるかぁ。	Cavalry Murdack\nAll riiight then.\nToday's training's done.\nTime for a drink in town.
0x5ffce	0x341		昨日は見張り台の当番だったんだ。\n寝かせてくれよぉぉぉ。	I had watchtower duty yesterday.\nJust let me sleeeep.
0x5ffce	0x371		おおぉぉぉす！\nあんた達、元気だったか？\nセルーシュの時にゃあ、世話になったなぁ。	Heyyy there!\nYou all keeping well?\nYou really helped us out\nback at {SERUSH}.
0x5ffce	0x3a7		騎兵　ダービー\n城内の重装騎兵が少ないだろ。\nちょうど今頃なら稽古塔で練習してるか、街の見回りかな。	Cavalry Derby\nFew heavy cavalry are in the castle.\nRight about now they're drilling at\nthe training tower or on town patrol.
0x5ffce	0x3ef		騎兵　ケネディー\n俺、セルーシュ戦の時ちょうど、居残りでこの城にいたんだぜぇ。\n行きたかったなぁ、セルーシュ。	Cavalry Kennedy\nI was stuck here on duty during\nthe {SERUSH} battle.\nWish I could've gone, {SERUSH}.
0x5ffce	0x437		先日参られたエルフの戦士。\nどこか、ファーニス殿に似ている。	That elf warrior who came the other\nday. Somehow looks like {FURNIS}.
0x5ffce	0x46b		ぐおおおおおっ！\n眠いよぉぉぉっ。	Gwoooooagh!\nSo sleepy.{...}
0x5ffce	0x483		騎兵　ジョグ\nここは厩舎だよ。\n重装騎兵にとって、馬は命だからねぇ。\n大切にしなきゃ。	Cavalryman Jog\nThis is the stable.\nA horse is a heavy cavalryman's life.\nWe must treat them well.
0x5ffce	0x4bf		侍女　シャーリー\nまだ、半分かぁ。\nこの部屋、広いから掃除が大変なのよねぇ。もう、何にも役に立たないのに。	Maid Shirley\nOnly half done.{...}\nThis room's so big it's a pain to\nclean. And it's useless now anyway.
0x5ffce	0x509		侍女　マリラ\nこの城って、キレイでしょう。\n私、ここの床磨くの、とっても好きなの。	Maid Marilla\nThis castle is lovely, isn't it?\nI just love polishing these floors.
0x5ffce	0x53e		侍女　パール\nこの城に侍女達の中にも、セルーシュ戦で恋人を無くした人も多いんですよ。	Maid Pearl\nMany maids in this castle lost\ntheir loved ones in the {SERUSH} war.
0x5ffce	0x575		侍女　ダイアナ\nここは侍女の詰所よ。\n・・・私？\nちょほっと、休憩よんっ。	Maid Diana\nThis is the maids' station.\n...Me?\nJust taking a little break, hee.
0x5ffce	0x5ad		侍女　パトリシア\nそこから、テラスに出られるわよ。\nライランドの街が一望出来て、キレイよぉ。	Maid Patricia\nYou can step out to the terrace\nthere. You can see all of {RYLAND}.\nIt's beautiful.
0x5ffce	0x5e9		騎兵　ジミー\nああっ、ウォーリックさん。\nここを入ると謁見室ですよ。	Cavalryman Jimmy\nAh, {WARRICK}.\nThrough here is the audience hall.
0x5ffce	0x612		侍女　セレナ\n３階は、お客様用だからあんまり汚れてないのよねぇ。\nでも、しっかり仕事しなきゃ。	Maid Serena\nThe third floor's for guests, so\nit doesn't get too dirty. But I\nstill have to do a proper job.
0x5ffce	0x64f		騎兵　フレデリック\nパトリシアちゃんも、明日休みだったはず。勇気を出して、デートに誘おっと！	Cavalryman Frederick\nPatricia should be off tomorrow too.\nI'll work up the nerve and ask her\nout on a date!
0x5ffce	0x693		侍女　セーシナ\n私の事、覚えてる？\nほらぁ、セルーシュのキャンプにいた看護兵じゃない。\n看護兵って、この城の侍女だったのよ。	Maid Sashina\nRemember me?\nCome on, I was the medic at the\n{SERUSH} camp.\nThe medics were maids of this castle.
0x6054e	0x2a		侍女　エイミー\nお久しぶりです、ウォーリックさん。\nじきに、王がいらっしゃるはずです。\nこの部屋は、御自由にお使い下さい。\nでは・・・。	Maid Amy\nIt's been a while, {WARRICK}.\nThe king should be here soon.\nPlease use this room as you like.\nNow then...
0x6054e	0xbc	ウォーリック	みんな俺達の事知ってて、ちょっと安心したな。	They all still know us. That's a\nbit of a relief.
